run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.119,5.0,1000,1000,16.094,2.0,5,true,1000,0,62.039,40.99,41.969,42.405,4028.578,4028.956,29.988,29.988,2.51,20,20,238,same_worker,14,719310
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.117,5.0,1000,1000,16.59,2.0,5,true,1000,0,62.047,40.991,41.991,42.385,4028.552,4033.412,30.348,30.348,2.07,20,20,238,same_worker,14,714730
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.112,5.0,1000,1000,16.087,2.0,5,true,1000,0,62.064,40.991,41.965,42.194,4028.332,4031.893,30.348,30.348,1.9,20,20,238,same_worker,14,717618
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.111,5.0,1000,1000,16.084,2.0,5,true,1000,0,62.07,40.99,41.959,42.219,4028.631,4028.922,30.445,30.445,1.9,20,20,238,same_worker,14,725944
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.103,5.0,1000,1000,16.085,2.0,5,true,1000,0,62.1,40.988,41.956,42.068,4025.977,4071.081,30.543,30.543,1.9,20,20,238,same_worker,14,719303
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.106,5.0,1000,1000,16.083,2.0,5,true,1000,0,62.088,40.988,41.957,42.164,4029.052,4029.441,30.543,30.543,1.895,20,20,238,same_worker,13,716301
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.114,5.0,1000,1000,16.082,2.0,5,true,1000,0,62.057,40.989,41.967,42.286,4029.097,4031.416,30.543,30.543,1.84,20,20,238,same_worker,14,719301
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.104,5.0,1000,1000,16.082,2.0,5,true,1000,0,62.095,40.987,41.981,42.204,4024.433,4030.049,31.586,31.586,1.875,20,20,238,same_worker,14,743069
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.343,5.0,1000,1000,15.524,2.0,5,true,1000,0,65.175,40.977,41.962,42.1,3826.834,3860.645,31.629,31.629,1.9,20,20,225,same_worker,14,719301
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.751,5.0,1000,1000,15.248,2.0,5,true,1000,0,63.49,40.981,41.973,42.143,3875.51,3894.78,31.629,31.629,2.0,20,20,233,same_worker,14,716299
