run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.137,5.0,1000,1000,16.138,2.0,5,true,1000,0,61.971,40.982,41.981,42.789,4033.753,4035.938,28.105,28.105,2.965,20,20,236,same_worker,25,719360
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.105,5.0,1000,1000,16.122,2.0,5,true,1000,0,62.091,40.979,41.939,42.444,4025.009,4028.921,28.141,28.141,2.485,20,20,238,same_worker,25,716364
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.1,5.0,1000,1000,16.118,2.0,5,true,1000,0,62.112,40.978,41.944,42.448,4026.244,4030.997,28.145,28.145,2.3,20,20,237,same_worker,26,718571
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.107,5.0,1000,1000,16.118,2.0,5,true,1000,0,62.085,40.98,41.949,42.411,4029.065,4029.2,28.148,28.148,2.3,20,20,237,same_worker,25,727297
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.11,5.0,1000,1000,16.135,2.0,5,true,1000,0,62.074,40.982,41.949,42.249,4029.021,4029.163,28.148,28.148,2.3,20,20,238,same_worker,25,719295
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.103,5.0,1000,1000,16.107,2.0,5,true,1000,0,62.1,40.98,41.881,42.145,4023.682,4065.764,28.184,28.184,2.205,20,20,238,same_worker,24,717436
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.105,5.0,1000,1000,16.119,2.0,5,true,1000,0,62.093,40.981,41.939,42.1,4026.457,4027.115,28.203,28.203,2.2,20,20,238,same_worker,25,719293
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.11,5.0,1000,1000,16.119,2.0,5,true,1000,0,62.074,40.979,41.93,42.287,4025.85,4027.742,28.594,28.594,2.2,20,20,238,same_worker,26,745300
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.433,5.0,1000,1000,14.523,2.0,5,true,1000,0,64.796,40.969,41.969,42.228,3829.8,3950.868,28.602,28.602,2.3,20,20,228,same_worker,25,719299
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.156,5.0,1000,1000,15.314,2.0,5,true,1000,0,65.979,40.971,41.966,42.246,3786.934,3788.62,28.609,28.609,2.395,20,20,224,same_worker,24,716297
yjit-off/puma-response-string-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,14491,1000,5.001,5.0,1000,5979,2.002,2.0,5,true,14491,0,2897.352,0.948,1.639,5.406,101.71,117.682,28.934,28.934,3.575,20,20,73,same_worker,360,10419659
yjit-off/puma-response-io-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.287,5.0,1000,1000,14.782,2.0,5,true,1000,0,65.415,40.971,41.972,42.819,3827.538,3868.612,33.305,33.305,4.2,20,20,226,same_worker,34,925309
yjit-off/puma-response-array-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,12.722,5.0,1000,1000,9.715,2.0,5,true,1000,0,78.605,40.977,42.041,42.949,3361.171,3441.231,33.305,33.305,4.295,20,20,188,same_worker,25,717693
