run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.13,5.0,1000,1000,16.206,2.0,5,true,1000,0,61.996,40.984,41.983,42.675,4034.019,4034.727,29.23,29.23,3.145,20,20,236,same_worker,15,720526
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.11,5.0,1000,1000,16.249,2.0,5,true,1000,0,62.074,40.978,41.965,42.367,4029.151,4029.41,29.262,29.262,2.595,20,20,236,same_worker,15,716317
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.12,5.0,1000,1000,16.279,2.0,5,true,1000,0,62.035,40.984,41.962,42.3,4029.44,4029.985,29.277,29.277,2.485,20,20,236,same_worker,15,718168
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.118,5.0,1000,1000,16.325,2.0,5,true,1000,0,62.041,40.981,41.953,42.304,4031.286,4031.451,29.352,29.352,2.445,20,20,236,same_worker,15,727876
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.12,5.0,1000,1000,16.263,2.0,5,true,1000,0,62.035,40.978,41.956,42.4,4028.581,4031.734,29.449,29.449,2.4,20,20,236,same_worker,15,719311
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.102,5.0,1000,1000,16.21,2.0,5,true,1000,0,62.103,40.973,41.957,42.245,4024.434,4031.208,29.492,29.492,2.4,20,20,236,same_worker,15,716297
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.119,5.0,1000,1000,16.2,2.0,5,true,1000,0,62.04,40.979,41.96,42.323,4034.354,4037.172,29.586,29.586,2.4,20,20,237,same_worker,14,719305
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.117,5.0,1000,1000,16.226,2.0,5,true,1000,0,62.047,40.978,41.962,42.579,4031.111,4031.554,30.195,30.195,2.4,20,20,235,same_worker,15,744009
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.279,5.0,1000,1000,14.411,2.0,5,true,1000,0,65.45,40.967,41.957,42.55,3747.635,3938.971,30.195,30.195,2.48,20,20,225,same_worker,15,719303
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.921,5.0,1000,1000,13.986,2.0,5,true,1000,0,67.019,40.965,41.963,42.332,3670.29,3707.323,30.285,30.285,2.555,20,20,219,same_worker,14,716300
yjit-off/puma-response-string-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,13837,1000,5.001,5.0,1000,5597,2.002,2.0,5,true,13837,0,2766.6,0.983,1.779,6.447,104.185,116.442,30.473,30.473,3.755,20,20,72,same_worker,206,9949881
