run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.12,5.0,1000,1000,16.1,2.0,5,true,1000,0,62.034,40.982,41.921,42.83,4031.518,4033.534,29.305,29.305,2.84,20,20,237,same_worker,14,719308
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.1,5.0,1000,1000,16.09,2.0,5,true,1000,0,62.113,40.983,41.822,42.279,4025.311,4027.629,29.496,29.496,2.345,20,20,238,same_worker,14,716310
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.111,5.0,1000,1000,16.091,2.0,5,true,1000,0,62.069,40.982,41.965,42.22,4029.308,4031.643,29.523,29.523,2.19,20,20,238,same_worker,15,719310
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.095,5.0,1000,1000,16.095,2.0,5,true,1000,0,62.131,40.982,41.64,42.152,4023.29,4025.364,29.645,29.645,2.155,20,20,238,same_worker,15,727309
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.103,5.0,1000,1000,16.107,2.0,5,true,1000,0,62.101,40.978,41.889,42.503,4026.724,4067.423,29.645,29.645,2.1,20,20,237,same_worker,14,719299
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.108,5.0,1000,1000,16.088,2.0,5,true,1000,0,62.081,40.981,41.873,42.397,4028.887,4064.364,29.672,29.672,2.1,20,20,238,same_worker,14,715415
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.1,5.0,1000,1000,16.099,2.0,5,true,1000,0,62.112,40.98,41.915,42.198,4024.8,4026.296,29.672,29.672,2.1,20,20,238,same_worker,15,719305
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.101,5.0,1000,1000,16.099,2.0,5,true,1000,0,62.107,40.978,41.954,42.184,4026.049,4028.619,30.301,30.301,2.1,20,20,238,same_worker,15,743216
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.5,5.0,1000,1000,13.558,2.0,5,true,1000,0,68.963,40.968,41.957,42.128,3740.273,3749.084,30.301,30.301,2.2,20,20,214,same_worker,14,720181
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.229,5.0,1000,1000,14.612,2.0,5,true,1000,0,65.664,40.971,41.964,42.106,3823.827,3906.135,30.336,30.336,2.3,20,20,225,same_worker,15,718196
yjit-off/puma-response-string-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,14606,1000,5.001,5.0,1000,5970,2.002,2.0,5,true,14606,0,2920.542,0.944,1.609,6.487,99.287,107.428,30.66,30.66,3.475,20,20,73,same_worker,210,10502069
yjit-off/puma-response-io-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.513,5.0,1000,1000,14.55,2.0,5,true,1000,0,64.462,40.972,41.965,42.507,3796.112,3871.94,41.84,41.84,4.1,20,20,230,same_worker,19,925319
yjit-off/puma-response-array-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,11.177,5.0,1000,1000,9.966,2.0,5,true,1000,0,89.467,40.967,41.977,42.722,2647.608,3020.212,41.84,41.84,4.19,20,20,166,same_worker,17,721007
yjit-off/puma-response-chunk-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,12.084,5.0,1000,1000,10.821,2.0,5,true,1000,0,82.755,40.97,41.996,42.791,2822.757,2892.498,41.84,41.84,4.26,20,20,180,same_worker,16,715905
yjit-off/puma-response-string-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,10983,1000,5.002,5.0,1000,4479,2.002,2.0,5,true,10983,0,2195.843,1.178,2.245,41.364,128.324,209.312,41.84,41.84,5.015,20,20,72,same_worker,177,7897721
yjit-off/puma-response-io-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,13.803,5.0,1000,1000,11.962,2.0,5,true,1000,0,72.446,41.124,42.324,43.016,3352.032,3393.014,50.289,50.289,5.5,20,20,205,same_worker,26,1237353
yjit-off/puma-response-array-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.066,5.0,1000,1000,13.717,2.0,5,true,1000,0,71.094,41.953,42.883,43.11,3428.707,3568.867,50.289,50.289,5.635,20,20,208,same_worker,17,719317
yjit-off/puma-response-chunk-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,12.78,5.0,1000,1000,14.201,2.0,5,true,1000,0,78.246,41.945,42.937,43.622,3196.908,3213.35,50.289,50.289,5.775,20,20,189,same_worker,16,717645
yjit-off/puma-response-string-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,8154,1000,5.002,5.0,1000,3174,2.124,2.0,5,true,8154,0,1629.987,1.534,2.931,75.683,172.451,213.144,50.289,50.289,6.285,20,20,72,same_worker,132,5862981
yjit-off/puma-response-io-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.765,5.0,1000,1000,14.442,2.0,5,true,1000,0,67.728,41.969,42.961,43.248,3646.619,3889.32,66.184,66.184,6.7,20,20,219,same_worker,39,1749405
yjit-off/puma-response-array-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.152,5.0,1000,1000,15.733,2.0,5,true,1000,0,65.996,41.978,43.146,44.645,3807.886,3922.424,66.184,66.184,6.925,20,20,224,same_worker,17,719310
yjit-off/puma-response-chunk-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.407,5.0,1000,1000,15.245,2.0,5,true,1000,0,69.412,41.983,43.844,45.982,3470.672,3667.624,66.184,66.184,7.155,20,20,212,same_worker,17,716317
yjit-off/puma-response-string-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,5799,1000,5.004,5.0,1000,2256,2.004,2.0,5,true,5799,0,1158.977,2.277,4.617,13.767,256.7,268.28,61.738,61.738,7.53,20,20,70,same_worker,96,4168862
