run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.185,5.0,1000,1000,16.226,2.0,5,true,1000,0,61.785,41.04,42.251,43.587,4090.609,4090.912,30.32,30.32,3.71,20,20,226,same_worker,18,720844
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.197,5.0,1000,1000,16.113,2.0,5,true,1000,0,61.738,41.045,42.303,42.941,4069.78,4069.825,30.656,30.656,2.985,20,20,226,same_worker,18,715670
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.129,5.0,1000,1000,16.169,2.0,5,true,1000,0,62.0,40.992,41.979,42.247,4033.099,4042.947,30.68,30.68,2.795,20,20,225,same_worker,18,719919
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.147,5.0,1000,1000,16.098,2.0,5,true,1000,0,61.932,40.996,42.018,42.489,4042.766,4049.289,30.758,30.758,2.725,20,20,226,same_worker,18,726507
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.23,5.0,1000,1000,16.081,2.0,5,true,1000,0,61.615,41.136,42.4,42.937,4096.492,4096.902,30.758,30.758,2.7,20,20,227,same_worker,17,717902
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.152,5.0,1000,1000,16.088,2.0,5,true,1000,0,61.913,40.999,42.073,43.061,4061.954,4062.303,30.785,30.785,2.7,20,20,226,same_worker,17,714864
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.142,5.0,1000,1000,16.095,2.0,5,true,1000,0,61.952,41.004,42.011,42.804,4048.711,4053.645,30.785,30.785,2.66,20,20,226,same_worker,17,717524
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.241,5.0,1000,1000,16.109,2.0,5,true,1000,0,61.572,41.143,42.416,42.916,4071.182,4078.46,31.266,31.266,2.69,20,20,227,same_worker,18,745317
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.107,5.0,1000,1000,14.612,2.0,5,true,1000,0,66.193,40.981,41.971,42.966,3915.604,3952.979,31.316,31.316,2.8,20,20,211,same_worker,17,719315
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.153,5.0,1000,1000,15.03,2.0,5,true,1000,0,65.992,40.98,41.982,42.738,3721.475,3804.382,31.32,31.32,2.95,20,20,213,same_worker,17,716311
yjit-off/puma-response-string-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,10097,1000,5.002,5.0,1000,4303,2.002,2.0,5,true,10097,0,2018.604,1.421,2.075,3.379,148.312,160.08,31.676,31.676,4.2,20,20,67,same_worker,176,7261444
yjit-off/puma-response-io-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.271,5.0,1000,1000,14.634,2.0,5,true,1000,0,65.483,40.986,41.99,43.051,3807.064,3821.717,41.074,41.074,4.9,20,20,214,same_worker,23,924290
yjit-off/puma-response-array-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.512,5.0,1000,1000,13.834,2.0,5,true,1000,0,68.911,41.95,42.948,44.822,3586.815,3768.87,41.074,41.074,5.02,20,20,203,same_worker,17,717635
yjit-off/puma-response-chunk-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.66,5.0,1000,1000,14.319,2.0,5,true,1000,0,68.215,41.956,42.87,43.821,3744.565,3833.356,41.074,41.074,5.175,20,20,206,same_worker,17,716310
yjit-off/puma-response-string-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,8369,1000,5.003,5.0,1000,3198,2.003,2.0,5,true,8369,0,1672.896,1.635,2.417,42.503,169.82,210.17,41.074,41.074,6.015,20,20,67,same_worker,149,6019220
yjit-off/puma-response-io-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.351,5.0,1000,1000,15.389,2.0,5,true,1000,0,65.142,41.971,42.962,43.251,3776.319,3881.306,51.918,51.918,6.57,20,20,215,same_worker,32,1236297
