run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.166,5.0,1000,1000,4.296,2.0,19,true,1691,0,274.247,41.023,42.505,44.673,4055.024,4055.965,34.785,34.785,13.225,20,20,88,same_worker,25,1214782
yjit-off/puma-response-chunk-1kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.172,5.0,1000,1000,4.254,2.0,19,true,1691,0,273.981,41.015,42.357,44.78,4055.016,4055.957,35.391,35.391,11.12,20,20,87,same_worker,19,1215200
yjit-off/puma-response-string-1kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.165,5.0,1000,1000,4.255,2.0,19,true,1691,0,274.309,41.037,42.465,44.67,4046.76,4052.961,36.395,36.395,10.69,20,20,87,same_worker,16,1212829
yjit-off/puma-response-io-1kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1688,1000,6.177,5.0,1000,1000,4.263,2.0,19,true,1688,0,273.266,41.053,42.54,45.4,4055.012,4059.047,37.25,37.25,10.605,20,20,87,same_worker,18,1235663
yjit-off/puma-response-array-10kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.176,5.0,1000,1000,4.253,2.0,19,true,1691,0,273.802,41.05,42.574,44.294,4065.184,4068.235,37.473,37.473,10.565,20,20,87,same_worker,14,1214413
yjit-off/puma-response-chunk-10kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1689,1000,6.166,5.0,1000,1000,4.288,2.0,19,true,1689,0,273.917,41.056,42.503,44.788,4053.692,4058.622,37.473,37.473,10.495,20,20,87,same_worker,14,1208553
yjit-off/puma-response-string-10kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.169,5.0,1000,1000,4.258,2.0,19,true,1691,0,274.12,41.019,42.266,44.199,4040.297,4047.462,37.516,37.516,10.4,20,20,87,same_worker,15,1219236
yjit-off/puma-response-io-10kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1689,1000,6.216,5.0,1000,1000,4.279,2.0,19,true,1689,0,271.729,41.066,42.782,45.065,4082.594,4108.356,39.07,39.07,10.485,20,20,88,same_worker,15,1255004
yjit-off/puma-response-array-100kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,9801,1000,5.01,5.0,1000,4020,2.008,2.0,19,true,9801,0,1956.353,5.921,7.756,46.409,606.342,615.68,39.09,39.09,17.085,20,20,59,same_worker,84,7040296
yjit-off/puma-response-chunk-100kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,9842,1000,5.009,5.0,1000,4054,2.018,2.0,19,true,9842,0,1964.913,5.959,7.672,49.197,589.932,603.58,39.148,39.148,26.215,20,20,59,same_worker,85,7051487
yjit-off/puma-response-string-100kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,11159,1000,5.007,5.0,1000,4623,2.007,2.0,19,true,11159,0,2228.803,5.284,6.628,10.958,533.448,543.713,40.859,40.859,32.105,20,20,59,same_worker,108,8029609
yjit-off/puma-response-io-100kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,6927,1000,5.058,5.0,1000,3751,2.047,2.0,19,true,6927,0,1369.499,6.3,40.993,49.59,744.431,1747.827,54.465,54.465,38.565,20,20,63,same_worker,79,6406077
yjit-off/puma-response-array-256kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,7256,1000,5.041,5.0,1000,2917,2.013,2.0,19,true,7256,0,1439.373,8.075,10.431,52.128,810.073,827.827,54.465,54.465,44.91,20,20,56,same_worker,69,5211977
yjit-off/puma-response-chunk-256kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,7202,1000,5.011,5.0,1000,2984,2.012,2.0,19,true,7202,0,1437.099,8.105,10.487,52.18,798.542,838.178,54.465,54.465,52.41,20,20,55,same_worker,69,5151667
yjit-off/puma-response-string-256kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,9494,1000,5.01,5.0,1000,3930,2.009,2.0,19,true,9494,0,1895.032,6.193,7.725,12.552,639.601,653.143,54.602,54.602,56.19,20,20,58,same_worker,91,6827297
yjit-off/puma-response-io-256kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1744,1000,5.62,5.0,1000,1060,4.194,2.0,19,true,1744,0,310.312,41.973,42.975,243.201,3538.568,3567.76,72.645,72.645,55.84,20,20,79,same_worker,29,2164972
yjit-off/puma-response-array-512kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,4678,1000,5.018,5.0,1000,1922,2.017,2.0,19,true,4678,0,932.32,12.354,18.318,53.992,1265.395,1291.163,72.645,72.645,59.475,20,20,50,same_worker,45,3361772
yjit-off/puma-response-chunk-512kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,4609,1000,5.018,5.0,1000,1890,2.017,2.0,19,true,4609,0,918.514,12.51,19.043,54.524,1272.315,1292.143,72.645,72.645,65.41,20,20,50,same_worker,44,3291083
yjit-off/puma-response-string-512kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,6316,1000,5.012,5.0,1000,2528,2.012,2.0,19,true,6316,0,1260.051,8.95,14.632,21.994,949.129,955.972,74.066,74.066,67.3,20,20,54,same_worker,61,4531435
yjit-off/puma-response-io-512kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,3918,1000,5.046,5.0,1000,1673,3.156,2.0,19,true,3918,0,776.403,13.621,29.741,105.586,1489.127,1554.811,102.25,85.742,70.89,20,20,51,same_worker,99,6847891
yjit-off/puma-response-array-1024kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,2925,1000,5.025,5.0,1000,1535,3.15,2.0,19,true,2925,0,582.069,19.632,32.623,123.289,2020.268,2074.11,85.742,85.742,76.735,20,20,43,same_worker,28,2102588
yjit-off/puma-response-chunk-1024kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,2873,1000,5.025,5.0,1000,1543,3.55,2.0,19,true,2873,0,571.687,20.014,32.291,75.267,2072.276,2096.584,85.742,85.742,81.955,20,20,43,same_worker,28,2054076
yjit-off/puma-response-string-1024kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,4308,1000,5.018,5.0,1000,1781,2.086,2.0,19,true,4308,0,858.465,13.171,23.664,31.688,1401.346,1412.362,99.027,99.027,82.91,20,20,49,same_worker,42,3100189
yjit-off/puma-response-io-1024kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,2340,1000,5.031,5.0,1000,1275,3.827,2.0,19,true,2340,0,465.149,23.081,63.926,79.16,2503.769,2552.982,129.945,129.945,86.08,20,20,50,same_worker,94,6486567
yjit-off/puma-response-array-2048kb/raptor-12r/repeat-1,yjit-off,false,puma-response-array-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1717,1000,5.681,5.0,1000,1044,3.347,2.0,19,true,1717,0,302.237,37.552,52.155,76.678,3788.235,3794.543,129.945,129.945,91.795,20,20,40,same_worker,17,1238614
yjit-off/puma-response-chunk-2048kb/raptor-12r/repeat-1,yjit-off,false,puma-response-chunk-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1699,1000,5.773,5.0,1000,1000,3.428,2.0,19,true,1699,0,294.304,38.903,53.288,72.193,3973.068,3975.637,129.945,129.945,96.56,20,20,40,same_worker,16,1215575
yjit-off/puma-response-string-2048kb/raptor-12r/repeat-1,yjit-off,false,puma-response-string-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1990,1000,5.041,5.0,1000,1028,2.702,2.0,19,true,1990,0,394.755,30.535,39.375,66.185,3090.65,3097.975,152.559,152.559,96.345,20,20,37,same_worker,19,1421398
yjit-off/puma-response-io-2048kb/raptor-12r/repeat-1,yjit-off,false,puma-response-io-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1586,1000,6.636,5.0,1000,1000,4.445,2.0,19,true,1586,0,238.994,44.725,84.692,200.747,4653.385,4799.074,182.918,182.918,100.03,20,20,70,same_worker,131,7650235
yjit-off/puma-long-tail-fib-200ms-x6p0/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x6p0,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,1440,1440,200.253,5.0,1000,1000,140.298,2.0,72,true,0,1440,0.0,,,,,,183.234,183.234,45.48,20,20,2813,unavailable,,
yjit-off/puma-long-tail-fib-200ms-x4p0/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x4p0,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,960,960,5.019,5.0,960,960,5.019,2.0,48,true,0,960,0.0,,,,,,183.234,183.234,32.685,20,20,72,unavailable,,
yjit-off/puma-long-tail-fib-200ms-x3p0/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x3p0,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,720,720,5.017,5.0,720,720,5.014,2.0,36,true,0,720,0.0,,,,,,183.234,183.234,28.255,20,20,72,unavailable,,
yjit-off/puma-long-tail-fib-200ms-x2p0/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x2p0,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,480,480,5.013,5.0,480,480,5.012,2.0,24,true,0,480,0.0,,,,,,183.234,183.234,24.88,20,20,72,unavailable,,
yjit-off/puma-long-tail-fib-200ms-x1p5/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x1p5,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,360,360,5.011,5.0,360,360,5.01,2.0,18,true,0,360,0.0,,,,,,183.234,183.234,22.235,20,20,72,unavailable,,
yjit-off/puma-long-tail-fib-200ms-x1p0/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x1p0,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,240,240,5.009,5.0,240,240,5.009,2.0,12,true,0,240,0.0,,,,,,183.234,183.234,20.1,20,20,72,unavailable,,
yjit-off/puma-long-tail-fib-200ms-x0p5/raptor-12r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x0p5,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-12r,12,raptor,12,,120,120,5.008,5.0,120,120,5.003,2.0,6,true,0,120,0.0,,,,,,183.234,183.234,18.32,20,20,72,unavailable,,
yjit-off/puma-sleep-fibonacci-1ms/raptor-12r/repeat-1,yjit-off,false,puma-sleep-fibonacci-1ms,puma-sleep-fibonacci-test,puma/benchmarks/local/sleep_fibonacci_test + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/sleep_fibonacci_test.rb,raptor-12r,12,raptor,12,,10,10,5.006,5.0,10,10,5.006,2.0,1,true,0,10,0.0,,,,,,183.234,183.234,16.845,20,20,72,unavailable,,
yjit-off/puma-sleep-fibonacci-5ms/raptor-12r/repeat-1,yjit-off,false,puma-sleep-fibonacci-5ms,puma-sleep-fibonacci-test,puma/benchmarks/local/sleep_fibonacci_test + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/sleep_fibonacci_test.rb,raptor-12r,12,raptor,12,,10,10,5.006,5.0,10,10,5.006,2.0,1,true,0,10,0.0,,,,,,183.234,183.234,15.6,20,20,72,unavailable,,
yjit-off/puma-sleep-fibonacci-10ms/raptor-12r/repeat-1,yjit-off,false,puma-sleep-fibonacci-10ms,puma-sleep-fibonacci-test,puma/benchmarks/local/sleep_fibonacci_test + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/sleep_fibonacci_test.rb,raptor-12r,12,raptor,12,,10,10,5.005,5.0,10,10,5.006,2.0,1,true,0,10,0.0,,,,,,183.234,183.234,14.5,20,20,72,unavailable,,
yjit-off/puma-sleep-fibonacci-50ms/raptor-12r/repeat-1,yjit-off,false,puma-sleep-fibonacci-50ms,puma-sleep-fibonacci-test,puma/benchmarks/local/sleep_fibonacci_test + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/sleep_fibonacci_test.rb,raptor-12r,12,raptor,12,,10,10,5.006,5.0,10,10,5.006,2.0,1,true,0,10,0.0,,,,,,183.234,183.234,13.58,20,20,72,unavailable,,
yjit-off/puma-sleep-fibonacci-100ms/raptor-12r/repeat-1,yjit-off,false,puma-sleep-fibonacci-100ms,puma-sleep-fibonacci-test,puma/benchmarks/local/sleep_fibonacci_test + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/sleep_fibonacci_test.rb,raptor-12r,12,raptor,12,,10,10,5.006,5.0,10,10,5.006,2.0,1,true,0,10,0.0,,,,,,183.234,183.234,12.7,20,20,72,unavailable,,
yjit-off/puma-sleep-fibonacci-200ms/raptor-12r/repeat-1,yjit-off,false,puma-sleep-fibonacci-200ms,puma-sleep-fibonacci-test,puma/benchmarks/local/sleep_fibonacci_test + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/sleep_fibonacci_test.rb,raptor-12r,12,raptor,12,,10,10,5.006,5.0,10,10,5.006,2.0,1,true,0,10,0.0,,,,,,183.234,183.234,12.0,20,20,72,unavailable,,
yjit-off/puma-response-array-1kb/raptor-12r/repeat-2,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.16,5.0,1000,1000,4.249,2.0,19,true,1691,0,274.518,41.007,42.237,44.49,4045.471,4047.565,32.988,32.988,12.665,20,20,88,same_worker,39,1212653
yjit-off/puma-response-chunk-1kb/raptor-12r/repeat-2,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.169,5.0,1000,1000,4.267,2.0,19,true,1691,0,274.106,41.038,42.312,45.186,4056.491,4061.28,33.758,33.758,10.97,20,20,88,same_worker,26,1213213
yjit-off/puma-response-string-1kb/raptor-12r/repeat-2,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.178,5.0,1000,1000,4.242,2.0,19,true,1691,0,273.716,41.034,42.547,44.895,4050.843,4061.905,34.512,34.512,10.43,20,20,88,same_worker,23,1214865
yjit-off/puma-response-io-1kb/raptor-12r/repeat-2,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1687,1000,6.168,5.0,1000,1000,4.256,2.0,19,true,1687,0,273.501,41.056,42.502,44.848,4051.586,4055.261,35.539,35.539,10.385,20,20,88,same_worker,20,1227627
yjit-off/puma-response-array-10kb/raptor-12r/repeat-2,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-12r,12,raptor,12,,1691,1000,6.169,5.0,1000,1000,4.259,2.0,19,true,1691,0,274.109,41.025,42.387,45.032,4053.314,4061.328,35.938,35.938,10.36,20,20,88,same_worker,16,1215045
