run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.177,5.0,1000,1000,16.131,2.0,5,true,1000,0,61.817,41.033,42.128,42.689,4049.435,4049.919,30.191,30.191,3.69,20,20,224,same_worker,14,717265
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.158,5.0,1000,1000,16.168,2.0,5,true,1000,0,61.89,41.003,42.008,42.55,4041.311,4041.348,30.309,30.309,3.17,20,20,223,same_worker,15,716291
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.164,5.0,1000,1000,16.179,2.0,5,true,1000,0,61.867,41.014,42.035,42.764,4041.027,4042.212,30.336,30.336,3.025,20,20,224,same_worker,14,719313
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.153,5.0,1000,1000,16.187,2.0,5,true,1000,0,61.906,41.005,42.004,42.647,4047.019,4047.738,30.34,30.34,3.0,20,20,223,same_worker,14,726491
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.136,5.0,1000,1000,16.162,2.0,5,true,1000,0,61.973,40.987,41.975,42.554,4029.42,4072.135,30.34,30.34,3.0,20,20,224,same_worker,14,719227
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.157,5.0,1000,1000,16.148,2.0,5,true,1000,0,61.891,41.015,41.997,42.833,4040.806,4043.243,30.34,30.34,3.0,20,20,224,same_worker,14,716305
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.141,5.0,1000,1000,16.136,2.0,5,true,1000,0,61.952,40.99,41.986,42.718,4035.682,4036.076,30.34,30.34,2.9,20,20,223,same_worker,14,719305
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.17,5.0,1000,1000,16.146,2.0,5,true,1000,0,61.844,41.009,42.032,42.883,4042.976,4044.286,31.5,31.5,2.945,20,20,223,same_worker,15,744080
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,13.162,5.0,1000,1000,11.317,2.0,5,true,1000,0,75.979,40.999,41.993,42.903,3374.969,3378.649,31.5,31.5,3.16,20,20,182,same_worker,14,717380
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.271,5.0,1000,1000,10.83,2.0,5,true,1000,0,70.07,41.006,42.023,43.105,3410.153,3534.656,31.5,31.5,3.375,20,20,199,same_worker,14,715211
