run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.126,5.0,1000,1000,16.142,2.0,5,true,1000,0,62.01,40.984,41.978,42.539,4036.092,4036.441,27.992,27.992,3.26,20,20,237,same_worker,24,720811
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.104,5.0,1000,1000,16.129,2.0,5,true,1000,0,62.096,40.979,41.958,42.242,4026.168,4029.628,27.992,27.992,2.67,20,20,237,same_worker,24,715305
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.116,5.0,1000,1000,16.137,2.0,5,true,1000,0,62.051,40.98,41.963,42.356,4027.29,4031.397,27.992,27.992,2.49,20,20,238,same_worker,25,719333
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.105,5.0,1000,1000,16.137,2.0,5,true,1000,0,62.093,40.979,41.757,42.173,4023.874,4024.632,27.992,27.992,2.4,20,20,238,same_worker,24,726394
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.106,5.0,1000,1000,16.127,2.0,5,true,1000,0,62.09,40.98,41.935,42.276,4028.254,4029.496,27.992,27.992,2.395,20,20,238,same_worker,25,719350
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.111,5.0,1000,1000,16.132,2.0,5,true,1000,0,62.07,40.982,41.937,42.247,4027.316,4069.214,28.023,28.023,2.375,20,20,238,same_worker,24,716290
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.108,5.0,1000,1000,16.144,2.0,5,true,1000,0,62.081,40.98,41.938,42.313,4026.69,4027.912,28.031,28.031,2.3,20,20,238,same_worker,24,717923
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.109,5.0,1000,1000,16.125,2.0,5,true,1000,0,62.076,40.982,41.953,42.239,4027.98,4028.471,28.855,28.855,2.3,20,20,239,same_worker,24,745260
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.949,5.0,1000,1000,15.394,2.0,5,true,1000,0,66.896,40.97,41.968,42.212,3748.814,3785.223,28.855,28.855,2.4,20,20,221,same_worker,23,719272
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.197,5.0,1000,1000,14.706,2.0,5,true,1000,0,65.801,40.969,41.968,42.18,3828.485,3944.697,28.855,28.855,2.5,20,20,225,same_worker,23,716271
