run_id,runtime,yjit,scenario,scenario_family,benchmark_source,benchmark_source_url,server,server_capacity,adapter,workers,threads,requests,target_requests,duration_s,min_duration_s,target_warmup_requests,warmup_requests,warmup_duration_s,warmup_min_duration_s,concurrency,keep_alive,completed,errors,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,max_ms,rss_mb_peak,rss_mb_end,cpu_pct_avg,target_sample_count,sample_count,raw_sample_count,gc_delta_scope,gc_count_delta,total_allocated_objects_delta
yjit-off/puma-response-array-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.141,5.0,1000,1000,16.122,2.0,5,true,1000,0,61.954,40.981,42.008,42.786,4043.781,4048.255,30.188,30.188,3.205,20,20,237,same_worker,18,720272
yjit-off/puma-response-chunk-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.145,5.0,1000,1000,16.212,2.0,5,true,1000,0,61.938,40.98,42.045,42.758,4047.592,4050.174,30.211,30.211,2.685,20,20,237,same_worker,18,715250
yjit-off/puma-response-string-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.181,5.0,1000,1000,16.193,2.0,5,true,1000,0,61.8,40.999,42.223,42.928,4072.941,4074.929,30.23,30.23,2.56,20,20,238,same_worker,18,718787
yjit-off/puma-response-io-1kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.129,5.0,1000,1000,16.336,2.0,5,true,1000,0,62.001,40.983,41.992,42.87,4054.122,4055.622,30.277,30.277,2.5,20,20,237,same_worker,18,727315
yjit-off/puma-response-array-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.12,5.0,1000,1000,16.294,2.0,5,true,1000,0,62.035,40.978,42.0,42.852,4048.003,4066.348,30.289,30.289,2.5,20,20,237,same_worker,18,717677
yjit-off/puma-response-chunk-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.15,5.0,1000,1000,16.29,2.0,5,true,1000,0,61.92,40.99,42.159,42.714,4066.149,4070.293,30.289,30.289,2.49,20,20,238,same_worker,18,716317
yjit-off/puma-response-string-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.133,5.0,1000,1000,16.154,2.0,5,true,1000,0,61.985,40.981,41.997,42.571,4032.643,4035.144,30.289,30.289,2.4,20,20,237,same_worker,17,719317
yjit-off/puma-response-io-10kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-10kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,16.167,5.0,1000,1000,16.286,2.0,5,true,1000,0,61.856,40.99,42.247,42.924,4057.861,4059.555,30.781,30.781,2.455,20,20,238,same_worker,18,744094
yjit-off/puma-response-array-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.723,5.0,1000,1000,12.966,2.0,5,true,1000,0,67.923,40.961,41.962,42.178,3667.476,3711.166,30.906,30.906,2.555,20,20,217,same_worker,17,717829
yjit-off/puma-response-chunk-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.313,5.0,1000,1000,13.984,2.0,5,true,1000,0,69.864,40.961,41.953,42.181,3518.573,3631.909,30.961,30.961,2.64,20,20,210,same_worker,17,716311
yjit-off/puma-response-string-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,11459,1000,5.002,5.0,1000,4650,2.001,2.0,5,true,11459,0,2291.071,1.274,1.851,3.088,128.183,135.973,31.328,31.328,3.7,20,20,73,same_worker,202,8240220
yjit-off/puma-response-io-100kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-100kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.481,5.0,1000,1000,14.181,2.0,5,true,1000,0,69.054,40.966,41.992,42.909,3560.665,3714.661,37.539,37.539,4.3,20,20,213,same_worker,24,925163
yjit-off/puma-response-array-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,7.77,5.0,1000,1000,10.162,2.0,5,true,1000,0,128.707,1.881,42.182,43.501,2768.538,2854.679,37.539,37.539,4.43,20,20,115,same_worker,19,718070
yjit-off/puma-response-chunk-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,9.508,5.0,1000,1000,10.154,2.0,5,true,1000,0,105.176,40.999,42.656,43.754,3244.376,3290.386,37.539,37.539,4.595,20,20,140,same_worker,18,714477
yjit-off/puma-response-string-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,9039,1000,5.002,5.0,1000,3803,2.003,2.0,5,true,9039,0,1806.94,1.542,2.282,41.641,156.682,203.273,37.539,37.539,5.36,20,20,72,same_worker,161,6500516
yjit-off/puma-response-io-256kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-256kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,12.123,5.0,1000,1000,10.842,2.0,5,true,1000,0,82.49,41.912,42.991,43.717,3015.875,3045.438,49.652,49.652,5.91,20,20,178,same_worker,35,1237376
yjit-off/puma-response-array-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,13.463,5.0,1000,1000,13.643,2.0,5,true,1000,0,74.279,41.937,43.106,44.446,3155.622,3752.475,49.652,49.652,6.055,20,20,197,same_worker,18,718097
yjit-off/puma-response-chunk-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,12.306,5.0,1000,1000,12.599,2.0,5,true,1000,0,81.262,41.952,43.493,45.18,3038.922,3198.879,49.652,49.652,6.26,20,20,181,same_worker,18,715020
yjit-off/puma-response-string-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,6536,1000,5.003,5.0,1000,2703,2.118,2.0,5,true,6536,0,1306.406,2.032,3.214,14.534,228.3,258.165,49.652,49.652,6.79,20,20,71,same_worker,117,4697491
yjit-off/puma-response-io-512kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-512kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.36,5.0,1000,1000,15.021,2.0,5,true,1000,0,69.639,41.982,44.063,45.621,3657.116,3836.231,58.512,58.512,7.295,20,20,210,same_worker,53,1749457
yjit-off/puma-response-array-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.138,5.0,1000,1000,14.84,2.0,5,true,1000,0,66.06,42.318,44.972,49.419,3812.06,3818.991,58.512,58.512,7.65,20,20,222,same_worker,19,718317
yjit-off/puma-response-chunk-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,14.618,5.0,1000,1000,15.4,2.0,5,true,1000,0,68.407,42.553,44.174,45.968,3606.991,3639.715,58.512,58.512,7.94,20,20,214,same_worker,18,716311
yjit-off/puma-response-string-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,4847,1000,5.006,5.0,1000,1987,2.003,2.0,5,true,4847,0,968.301,2.831,4.57,14.468,311.022,316.648,59.281,59.281,8.32,20,20,70,same_worker,88,3486171
yjit-off/puma-response-io-1024kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-1024kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.403,5.0,1000,1000,16.596,2.0,5,true,1000,0,64.923,43.067,46.051,47.781,3870.759,3935.526,64.301,64.02,8.965,20,20,226,same_worker,95,2773623
yjit-off/puma-response-array-2048kb/raptor-3r/repeat-1,yjit-off,false,puma-response-array-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.838,5.0,1000,1000,16.305,2.0,5,true,1000,0,63.14,43.946,47.323,49.966,3964.6,3998.601,64.02,64.02,9.61,20,20,232,same_worker,18,719313
yjit-off/puma-response-chunk-2048kb/raptor-3r/repeat-1,yjit-off,false,puma-response-chunk-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,15.437,5.0,1000,1000,16.445,2.0,5,true,1000,0,64.778,43.979,47.3,49.01,3660.183,3860.999,64.02,64.02,10.31,20,20,226,same_worker,19,716325
yjit-off/puma-response-string-2048kb/raptor-3r/repeat-1,yjit-off,false,puma-response-string-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,3565,1000,5.006,5.0,1000,1389,2.006,2.0,5,true,3565,0,712.192,4.113,5.18,8.424,423.511,428.056,67.93,67.93,10.665,20,20,67,same_worker,66,2562743
yjit-off/puma-response-io-2048kb/raptor-3r/repeat-1,yjit-off,false,puma-response-io-2048kb,puma-response-time-wrk,puma/benchmarks/local/response_time_wrk,https://github.com/puma/puma/blob/main/benchmarks/local/response_time_wrk.rb,raptor-3r,3,raptor,3,,1000,1000,17.175,5.0,1000,1000,17.295,2.0,5,true,1000,0,58.225,46.234,51.025,54.026,4305.051,4341.455,78.691,78.691,11.67,20,20,252,same_worker,199,4821259
yjit-off/puma-long-tail-fib-200ms-x6p0/raptor-3r/repeat-1,yjit-off,false,puma-long-tail-fib-200ms-x6p0,puma-long-tail-hey,puma/benchmarks/local/long_tail_hey + test/rackup/sleep_fibonacci,https://github.com/puma/puma/blob/main/benchmarks/local/long_tail_hey.rb,raptor-3r,3,raptor,3,,363,360,29.036,5.0,360,360,28.823,2.0,18,true,363,0,12.502,241.96,243.199,19624.45,24420.766,24420.783,78.965,78.965,21.29,20,20,425,same_worker,2,63632
